Date,Content,Video title,Video publish time,Estimated revenue (USD)
2017-08-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-08-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-09-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-10-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-11-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2017-12-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-01-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-02-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-03-31,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-12,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-13,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-14,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-15,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-16,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-17,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-18,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-19,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-20,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-21,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-22,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-23,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-24,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-25,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-26,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-27,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-28,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-29,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-04-30,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-01,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-02,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-03,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-04,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-05,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-06,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-07,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-08,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-09,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-10,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
2018-05-11,Pl9JZUrEWrQ,Ford Transit 15 Passenger Van Overview,"Oct 1, 2019",0
